observation_month_x,project_id,project_name,line_ministry,sector,cumulative_expenditure_cr,physical_progress_pct,original_cost_cr,latest_revised_cost_cr,cost_escalation_pct,expenditure_ratio_pct,expenditure_progress_gap_pct,progress_change_1m_pct,progress_change_3m_pct,expenditure_change_1m_cr,expenditure_change_3m_cr,cost_risk_score,schedule_risk_score,progress_risk_score,match_status,source_file,source_page,canonical_project_id,revised_cost_cr,revised_cost_source,historical_financial_scoring_available,expenditure_progress_gap,schedule_slippage_days,schedule_slippage_months,project_age_days,project_age_months,progress_change_1m,progress_change_3m,progress_change_6m,expenditure_change_1m,expenditure_change_3m,progress_velocity_3m,expenditure_velocity_3m,anomaly_score,anomaly_flag,observed_months,first_observation_month,latest_observation_month,history_length_months,complete_7_month_history,data_confidence_score,data_confidence_category,trajectory_status,trajectory_risk_score,imbalance_risk_score,schedule_data_available,base_risk_score,risk_dimension_evidence_weight,anomaly_category,anomaly_risk_component,trajectory_risk_component,predictive_risk_score,final_risk_score,risk_category,risk_fusion_method,risk_driver_1,risk_driver_2,risk_driver_3,primary_risk_driver,secondary_risk_driver,risk_explanation,recommended_action,observation_month_y,future_deterioration_probability,predicted_future_deterioration,predictive_risk_band
2026-03-01,708662,,,,1692.91,11.0,,,,,,0.0,,-152.49,,,,100.0,UNMATCHED_MASTER_ID,FlashReport_March_2026(1).pdf,77,708662,,latest_revised_cost_cr,False,,,,,,0.0,,,-152.49,,,,-0.09428725749144201,False,3,2026-01-01,2026-03-01,3,False,32.9,INSUFFICIENT_EVIDENCE,STABLE,30.0,,False,100.0,0.25,NORMAL,0.0,30.0,,78.42,REVIEW_DATA,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,INSUFFICIENT_DATA,,,INSUFFICIENT_DATA,,Data review is required before risk escalation.,Verify missing/ambiguous monitoring data before escalation.,2026-03-01,0.4907,0,WATCH
2026-07-01,708687,Amended BharatNet Program - UP (West),Department of Telecommunications,Telecommunication,0.0,7.2,1917.0,1917.0,0.0,0.0,-7.2,7.2,,-183.16,,0.0,,0.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,150,708687,1917.0,latest_revised_cost_cr,False,-7.2,,,,,7.2,,,-183.16,,,,-0.08892935746560715,False,2,2026-06-01,2026-07-01,2,False,53.6,LOW,INSUFFICIENT_DATA,,0.0,False,0.0,0.7000000000000001,NORMAL,0.0,0.0,,0.0,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.073,0,LOW_PREDICTIVE_SIGNAL
2026-07-01,709747,Bagodara Solar Power Project,Ministry of Power,Electricity Generation,370.0,51.86,339.35,339.35,0.0,109.03197288934729,57.17197288934727,0.0,0.0,0.0,0.0,0.0,,100.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,62,709747,339.35,latest_revised_cost_cr,False,57.17197288934727,,,,,0.0,0.0,0.8599999999999994,0.0,0.0,0.0,0.0,-0.04075918481273355,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STAGNATING,60.0,100.0,False,57.14,0.7000000000000001,NORMAL,0.0,60.0,,51.58,HIGH,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,HIGH_EXPENDITURE_PROGRESS_GAP,PROGRESS_STAGNATION,,HIGH_EXPENDITURE_PROGRESS_GAP,PROGRESS_STAGNATION,High Expenditure Progress Gap; Progress Stagnation,Prioritise milestone-level review and identify implementation bottlenecks.,2026-07-01,0.4894,0,WATCH
2026-02-01,709749,,,,166.02,81.0,,,,,,0.0,,0.0,,,,100.0,UNMATCHED_MASTER_ID,FlashReport_February_2026(1).pdf,164,709749,,latest_revised_cost_cr,False,,,,,,0.0,,,0.0,,,,-0.13524441672244264,False,2,2026-01-01,2026-02-01,2,False,28.6,INSUFFICIENT_EVIDENCE,INSUFFICIENT_DATA,,,False,100.0,0.25,NORMAL,0.0,0.0,,87.5,REVIEW_DATA,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,INSUFFICIENT_DATA,,,INSUFFICIENT_DATA,,Data review is required before risk escalation.,Verify missing/ambiguous monitoring data before escalation.,2026-02-01,0.4145,0,WATCH
2026-07-01,709750,Laying of new 28 inch Desal Water Pipeline and 10 inch Reject Water Pipeline between CPCL Manali Refinery and CPCL Desalination plant at Ennore,Ministry of Petroleum & Natural Gas,Oil & Gas,117.88,76.9,205.0,205.0,0.0,57.50243902439024,-19.397560975609764,2.1000000000000085,6.300000000000011,3.009999999999991,24.94999999999999,0.0,,0.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,75,709750,205.0,latest_revised_cost_cr,False,-19.397560975609764,,,,,2.1000000000000085,6.300000000000011,20.90000000000001,3.009999999999991,24.94999999999999,2.100000000000004,8.316666666666663,-0.12177983505716539,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,IMPROVING,10.0,0.0,False,0.0,0.7000000000000001,NORMAL,0.0,10.0,,1.58,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.1004,0,LOW_PREDICTIVE_SIGNAL
2026-07-01,709752,HP-COAT [Crude to Olefins and Aromatics Technology] demo unit at Visakh Refinery,Ministry of Petroleum & Natural Gas,Oil & Gas,158.94,94.0,160.0,220.0,37.5,72.24545454545455,-21.75454545454545,0.5,2.4000000000000057,6.1200000000000045,23.419999999999987,55.232686152238784,,52.662721893491,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,72,709752,220.0,latest_revised_cost_cr,False,-21.75454545454545,,,,,0.5,2.4000000000000057,12.0,6.1200000000000045,23.419999999999987,0.8000000000000019,7.806666666666662,-0.10360043626583298,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STABLE,30.0,0.0,False,42.48,0.7000000000000001,NORMAL,0.0,30.0,,36.04,MEDIUM,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.2992,0,LOW_PREDICTIVE_SIGNAL
2026-07-01,709753,Haldia Panagarh Pipeline Project,Ministry of Petroleum & Natural Gas,Oil & Gas,884.2,98.3,1010.0,1107.0,9.603960396039604,79.87353206865401,-18.426467931345982,1.0999999999999943,3.299999999999997,19.00999999999999,37.88,14.145400809946304,,34.91124260355035,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,76,709753,1107.0,latest_revised_cost_cr,False,-18.426467931345982,,,,,1.0999999999999943,3.299999999999997,6.299999999999997,19.00999999999999,37.88,1.099999999999999,12.626666666666663,-0.1096485358437701,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STABLE,30.0,0.0,False,18.53,0.7000000000000001,NORMAL,0.0,30.0,,18.39,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.4473,0,WATCH
2026-07-01,709754,"Construction of LPG Facilities at Kamardanga, Assam",Ministry of Petroleum & Natural Gas,Energy Storage,577.32,83.8,156.36,156.36,0.0,369.224865694551,285.42486569455104,4.0,8.299999999999997,0.9500000000000456,475.25000000000006,0.0,,0.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,71,709754,156.36,latest_revised_cost_cr,False,285.424865694551,,,,,4.0,8.299999999999997,24.8,0.9500000000000456,475.25000000000006,2.7666666666666657,158.41666666666669,0.08726666518086423,True,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,IMPROVING,10.0,100.0,False,21.43,0.7000000000000001,UNUSUAL,100.0,10.0,,27.9,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,HIGH_EXPENDITURE_PROGRESS_GAP,ANOMALOUS_PROJECT_PATTERN,,HIGH_EXPENDITURE_PROGRESS_GAP,ANOMALOUS_PROJECT_PATTERN,High Expenditure Progress Gap; Anomalous Project Pattern,Continue routine portfolio monitoring.,2026-07-01,0.3946,0,WATCH
2026-07-01,709755,"Setting up of new rail fed POL facility at Kamardanga, Assam",Ministry of Petroleum & Natural Gas,Energy Storage,250.07,87.5,384.04,384.04,0.0,65.11561295698364,-22.38438704301636,2.0,5.099999999999994,14.799999999999985,33.22,0.0,,0.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,71,709755,384.04,latest_revised_cost_cr,False,-22.38438704301636,,,,,2.0,5.099999999999994,16.5,14.799999999999985,33.22,1.6999999999999982,11.073333333333332,-0.12120682547894474,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STABLE,30.0,0.0,False,0.0,0.7000000000000001,NORMAL,0.0,30.0,,4.74,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.096,0,LOW_PREDICTIVE_SIGNAL
2026-04-01,709757,,,,375.17,37.0,,,,,,1.3999999999999986,4.0,9.78000000000003,14.930000000000009,,,21.104536489151865,UNMATCHED_MASTER_ID,FlashReport_April2026(2).pdf,75,709757,,latest_revised_cost_cr,False,,,,,,1.3999999999999986,4.0,,9.78000000000003,14.930000000000009,1.3333333333333333,4.976666666666669,-0.11519217116242958,False,4,2026-01-01,2026-04-01,4,False,52.1,LOW,STABLE,30.0,,False,21.1,0.25,NORMAL,0.0,30.0,,20.28,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-04-01,0.7077,1,HIGH_PREDICTIVE_SIGNAL
2026-04-01,709758,,,,388.06,36.3,,,,,,0.8999999999999986,4.299999999999997,-179.58999999999995,16.29000000000002,,,15.187376725838304,UNMATCHED_MASTER_ID,FlashReport_April2026(2).pdf,77,709758,,latest_revised_cost_cr,False,,,,,,0.8999999999999986,4.299999999999997,,-179.58999999999995,16.29000000000002,1.4333333333333325,5.430000000000007,-0.11367135901810727,False,4,2026-01-01,2026-04-01,4,False,52.1,LOW,STABLE,30.0,,False,15.19,0.25,NORMAL,0.0,30.0,,15.93,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-04-01,0.5812,1,ELEVATED
2026-07-01,709759,"Petrochemical evacuation marketing terminal at Barmer, Rajasthan",Ministry of Petroleum & Natural Gas,Energy Storage,252.18,97.5,461.05,461.05,0.0,54.69688753931244,-42.803112460687565,1.7000000000000028,7.700000000000003,17.080000000000013,26.930000000000007,0.0,,0.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,71,709759,461.05,latest_revised_cost_cr,False,-42.80311246068756,,,,,1.7000000000000028,7.700000000000003,21.5,17.080000000000013,26.930000000000007,2.566666666666668,8.976666666666668,-0.09615314118611695,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,IMPROVING,10.0,0.0,False,0.0,0.7000000000000001,NORMAL,0.0,10.0,,1.58,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.0544,0,LOW_PREDICTIVE_SIGNAL
2026-05-01,709760,,,,152.75,92.0,,,,,,7.0,17.0,1.710000000000008,49.18000000000001,,,0.0,UNMATCHED_MASTER_ID,FlashReport_May2026(2).pdf,73,709760,,latest_revised_cost_cr,False,,,,,,7.0,17.0,,1.710000000000008,49.18000000000001,5.666666666666667,16.393333333333334,-0.08266515198147045,False,5,2026-01-01,2026-05-01,5,False,56.4,LOW,IMPROVING,10.0,,False,0.0,0.25,NORMAL,0.0,10.0,,1.58,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-05-01,0.1733,0,LOW_PREDICTIVE_SIGNAL
2026-02-01,709766,,,,170.54,6.0,,,,,,0.0,,1.4000000000000057,,,,100.0,UNMATCHED_MASTER_ID,FlashReport_February_2026(1).pdf,82,709766,,latest_revised_cost_cr,False,,,,,,0.0,,,1.4000000000000057,,,,-0.08493306956085134,False,2,2026-01-01,2026-02-01,2,False,28.6,INSUFFICIENT_EVIDENCE,INSUFFICIENT_DATA,,,False,100.0,0.25,NORMAL,0.0,0.0,,87.5,REVIEW_DATA,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,INSUFFICIENT_DATA,,,INSUFFICIENT_DATA,,Data review is required before risk escalation.,Verify missing/ambiguous monitoring data before escalation.,2026-02-01,0.1679,0,LOW_PREDICTIVE_SIGNAL
2026-07-01,709770,City Gas Distribution Project at Pathankot District,Ministry of Petroleum & Natural Gas,Oil & Gas,9.02,2.0,151.0,151.0,0.0,5.973509933774834,3.9735099337748334,0.0,0.0,0.0599999999999987,0.129999999999999,0.0,,100.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,75,709770,151.0,latest_revised_cost_cr,False,3.9735099337748334,,,,,0.0,0.0,0.0,0.0599999999999987,0.129999999999999,0.0,0.043333333333333,-0.08424405597502704,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STAGNATING,60.0,10.596152294292736,False,37.98,0.7000000000000001,NORMAL,0.0,60.0,,37.46,MEDIUM,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,PROGRESS_STAGNATION,,,PROGRESS_STAGNATION,,Progress Stagnation,Monitor next reporting cycle and request a milestone update.,2026-07-01,0.3109,0,WATCH
2026-07-01,709771,"City Gas Distribution Project at Beed, Jalgaon and Jalna Districts",Ministry of Petroleum & Natural Gas,Oil & Gas,89.23,3.4,865.0,865.0,0.0,10.315606936416186,6.915606936416184,0.0,0.0,4.38000000000001,10.560000000000002,0.0,,100.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,74,709771,865.0,latest_revised_cost_cr,False,6.915606936416186,,,,,0.0,0.0,0.3999999999999999,4.38000000000001,10.560000000000002,0.0,3.520000000000001,-0.08821612345872326,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STAGNATING,60.0,21.14633855135982,False,40.25,0.7000000000000001,NORMAL,0.0,60.0,,39.13,MEDIUM,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,PROGRESS_STAGNATION,,,PROGRESS_STAGNATION,,Progress Stagnation,Monitor next reporting cycle and request a milestone update.,2026-07-01,0.194,0,LOW_PREDICTIVE_SIGNAL
2026-07-01,709772,"City Gas Distribution Project at East Mednipore, West Mednipore & Jhargram Districts",Ministry of Petroleum & Natural Gas,Oil & Gas,64.44,3.0,609.0,609.0,0.0,10.58128078817734,7.58128078817734,0.1,0.2000000000000001,0.8200000000000003,2.019999999999996,0.0,,96.05522682445759,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,76,709772,609.0,latest_revised_cost_cr,False,7.58128078817734,,,,,0.1,0.2000000000000001,1.0,0.8200000000000003,2.019999999999996,0.0666666666666667,0.673333333333332,-0.087849428844052,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STAGNATING,60.0,23.53340570660125,False,39.35,0.7000000000000001,NORMAL,0.0,60.0,,38.47,MEDIUM,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,PROGRESS_STAGNATION,,,PROGRESS_STAGNATION,,Progress Stagnation,Monitor next reporting cycle and request a milestone update.,2026-07-01,0.179,0,LOW_PREDICTIVE_SIGNAL
2026-07-01,709773,"City Gas Distribution Project at Jammu, Udhampur, Reasi, Samba and Kathua Districts",Ministry of Petroleum & Natural Gas,Oil & Gas,4.45,0.6,538.0,538.0,0.0,0.8271375464684014,0.2271375464684015,0.0,0.0,0.1500000000000003,0.1299999999999999,0.0,,100.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,73,709773,538.0,latest_revised_cost_cr,False,0.2271375464684014,,,,,0.0,0.0,0.6,0.1500000000000003,0.1299999999999999,0.0,0.0433333333333333,-0.08329790650346103,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STAGNATING,60.0,0.0,False,35.71,0.7000000000000001,NORMAL,0.0,60.0,,35.79,MEDIUM,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,PROGRESS_STAGNATION,,,PROGRESS_STAGNATION,,Progress Stagnation,Monitor next reporting cycle and request a milestone update.,2026-07-01,0.4256,0,WATCH
2026-07-01,709774,Revamping/ Augmentation of facilities at existing port terminal at Mangalore,Ministry of Petroleum & Natural Gas,Oil & Gas,327.65,85.6,463.0,500.62,8.125269978401729,65.44884343414165,-20.151156565858344,0.5999999999999943,2.5999999999999943,6.060000000000002,25.549999999999955,11.967479643180553,,48.717948717948815,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,74,709774,500.62,latest_revised_cost_cr,False,-20.151156565858344,,,,,0.5999999999999943,2.5999999999999943,6.599999999999994,6.060000000000002,25.549999999999955,0.8666666666666648,8.516666666666652,-0.1212237324476585,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STABLE,30.0,0.0,False,22.53,0.7000000000000001,NORMAL,0.0,30.0,,21.34,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.1447,0,LOW_PREDICTIVE_SIGNAL
2026-07-01,709776,Augmentation/Revamping of Facilities at existing Guwahati Terminal at Betkuchi,Ministry of Petroleum & Natural Gas,Oil & Gas,236.16,84.3,277.0,323.09,16.63898916967508,73.09418428301711,-11.205815716982867,0.0999999999999943,3.0999999999999943,1.5900000000000034,9.799999999999985,24.50709511197771,,38.85601577909281,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,72,709776,323.09,latest_revised_cost_cr,False,-11.205815716982883,,,,,0.0999999999999943,3.0999999999999943,8.299999999999997,1.5900000000000034,9.799999999999985,1.0333333333333314,3.266666666666661,-0.12004074355026129,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STABLE,30.0,0.0,False,24.38,0.7000000000000001,NORMAL,0.0,30.0,,22.7,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.2326,0,LOW_PREDICTIVE_SIGNAL
2026-07-01,709777,Installation of Bitumen Manufacturing Unit along with allied facilities at Barauni Refinery,Ministry of Petroleum & Natural Gas,Oil & Gas,124.57,66.3,389.35,410.3,5.380762809811221,30.360711674384596,-35.9392883256154,1.7000000000000028,5.5,-6.319999999999993,8.879999999999995,7.925172894238446,,0.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,72,709777,410.3,latest_revised_cost_cr,False,-35.93928832561541,,,,,1.7000000000000028,5.5,12.299999999999995,-6.319999999999993,8.879999999999995,1.8333333333333333,2.959999999999998,-0.11249466375719941,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,IMPROVING,10.0,0.0,False,3.4,0.7000000000000001,NORMAL,0.0,10.0,,4.08,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.2987,0,LOW_PREDICTIVE_SIGNAL
2026-07-01,709778,Installation of new Biturox Unit along with allied facilities at Gujarat Refinery,Ministry of Petroleum & Natural Gas,Oil & Gas,218.17,87.7,328.29,344.36,4.8950622924853,63.35520966430479,-24.34479033569521,0.7000000000000028,3.6000000000000085,-9.310000000000002,3.539999999999992,7.209798381239977,,28.99408284023651,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,73,709778,344.36,latest_revised_cost_cr,False,-24.344790335695212,,,,,0.7000000000000028,3.6000000000000085,11.700000000000005,-9.310000000000002,3.539999999999992,1.2000000000000028,1.1799999999999973,-0.11845749054220062,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STABLE,30.0,0.0,False,13.44,0.7000000000000001,NORMAL,0.0,30.0,,14.64,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.1779,0,LOW_PREDICTIVE_SIGNAL
2026-07-01,709779,Capacity Expansion of Digboi Refinery from 0.65 to 1.0 MMTPA,Ministry of Petroleum & Natural Gas,Oil & Gas,250.84,60.1,768.0,740.0,-3.6458333333333335,33.8972972972973,-26.2027027027027,0.7000000000000028,4.100000000000001,25.64000000000001,76.34,0.0,,19.13214990138063,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,72,709779,740.0,latest_revised_cost_cr,False,-26.2027027027027,,,,,0.7000000000000028,4.100000000000001,10.1,25.64000000000001,76.34,1.3666666666666671,25.44666666666667,-0.11226342432133324,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STABLE,30.0,0.0,False,6.83,0.7000000000000001,NORMAL,0.0,30.0,,9.77,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.1781,0,LOW_PREDICTIVE_SIGNAL
2026-07-01,709780,Construction of Additional Tankages and Allied Facilities at JNPT Terminal,Ministry of Petroleum & Natural Gas,Oil & Gas,305.01,72.9,341.43,436.14,27.73921448027413,69.9339661576558,-2.9660338423442028,0.5,2.0,0.2599999999999909,4.509999999999991,40.85630206662983,,60.55226824457593,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,74,709780,436.14,latest_revised_cost_cr,False,-2.9660338423442028,,,,,0.5,2.0,15.900000000000006,0.2599999999999909,4.509999999999991,0.6666666666666666,1.5033333333333303,-0.11465015036711496,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STABLE,30.0,0.0,False,39.14,0.7000000000000001,NORMAL,0.0,30.0,,33.58,MEDIUM,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.4899,0,WATCH
2026-07-01,709781,Revamping / Augmentation of Facilities at Mathura Bitumen Plant,Ministry of Petroleum & Natural Gas,Oil & Gas,23.58,57.3,260.12,260.12,0.0,9.065046901430108,-48.23495309856989,1.5999999999999943,5.0,-0.5200000000000031,3.43,0.0,,1.3806706114398217,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,75,709781,260.12,latest_revised_cost_cr,False,-48.23495309856989,,,,,1.5999999999999943,5.0,18.3,-0.5200000000000031,3.43,1.6666666666666667,1.143333333333333,-0.09719855905794711,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STABLE,30.0,0.0,False,0.49,0.7000000000000001,NORMAL,0.0,30.0,,5.1,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.345,0,WATCH
2026-05-01,709782,,,,102.79,98.8,,,,,,1.0,4.799999999999997,1.1700000000000017,6.63000000000001,,,5.3254437869822935,UNMATCHED_MASTER_ID,FlashReport_May2026(2).pdf,73,709782,,latest_revised_cost_cr,False,,,,,,1.0,4.799999999999997,,1.1700000000000017,6.63000000000001,1.599999999999999,2.210000000000003,-0.12283872411335606,False,5,2026-01-01,2026-05-01,5,False,56.4,LOW,STABLE,30.0,,False,5.33,0.25,NORMAL,0.0,30.0,,8.66,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-05-01,0.1471,0,LOW_PREDICTIVE_SIGNAL
2026-07-01,709783,"Installation of Multiple Effect Evaporator [MEE] for ETP-1, 2 & 4 of Panipat Refinery and Petrochemical Complex.",Ministry of Petroleum & Natural Gas,Oil & Gas,193.38,92.5,165.13,247.69,49.99697208260159,78.0733981993621,-14.426601800637895,0.7000000000000028,5.400000000000006,6.740000000000009,18.44999999999999,73.63912180268208,,0.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,73,709783,247.69,latest_revised_cost_cr,False,-14.426601800637895,,,,,0.7000000000000028,5.400000000000006,11.5,6.740000000000009,18.44999999999999,1.8000000000000018,6.149999999999996,-0.09548233240723225,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,IMPROVING,10.0,0.0,False,31.56,0.7000000000000001,NORMAL,0.0,10.0,,24.83,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,HIGH_COST_ESCALATION,,,HIGH_COST_ESCALATION,,High Cost Escalation,Continue routine portfolio monitoring.,2026-07-01,0.1323,0,LOW_PREDICTIVE_SIGNAL
2026-07-01,709785,Laying of Natural Gas Pipeline from Hazaribagh to Ranchi [HRPL],Ministry of Petroleum & Natural Gas,Oil & Gas,65.98,58.4,202.07,202.07,0.0,32.652051269362104,-25.74794873063789,0.2999999999999971,1.8999999999999984,0.6800000000000068,2.180000000000007,0.0,,62.52465483234716,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,73,709785,202.07,latest_revised_cost_cr,False,-25.74794873063789,,,,,0.2999999999999971,1.8999999999999984,8.399999999999999,0.6800000000000068,2.180000000000007,0.6333333333333329,0.7266666666666689,-0.12136225056520317,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STABLE,30.0,0.0,False,22.33,0.7000000000000001,NORMAL,0.0,30.0,,21.19,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.4155,0,WATCH
