canonical_project_id,project_id,observation_month,physical_progress_pct,cumulative_expenditure_cr,expenditure_ratio_pct,progress_change_1m,progress_change_3m,progress_velocity_3m,expenditure_change_1m,expenditure_change_3m,expenditure_velocity_3m,cost_escalation_pct,expenditure_progress_gap
702628,702628,2026-02-01,80.0,9095.8,82.11814583694459,1.0,,,2.2699999999986176,,,0.0,2.118145836944592
702628,702628,2026-03-01,80.5,9098.65,82.14387603281908,0.5,,,2.850000000000364,,,0.0,1.6438760328190796
702628,702628,2026-04-01,80.9,9101.15,82.16644638007743,0.4000000000000057,1.9000000000000057,0.6333333333333352,2.5,7.619999999998981,2.5399999999996603,0.0,1.2664463800774255
702628,702628,2026-05-01,81.95,9121.15,82.3470091581441,1.0499999999999972,1.9500000000000028,0.6500000000000009,20.0,25.350000000000364,8.450000000000122,0.0,0.3970091581441011
702628,702628,2026-06-01,82.5,9131.15,82.43729054717744,0.5499999999999972,2.0,0.6666666666666666,10.0,32.5,10.833333333333334,0.0,-0.0627094528225598
702628,702628,2026-07-01,83.0,9463.15,85.4346326630843,0.5,2.0999999999999943,0.6999999999999981,332.0,362.0,120.66666666666669,0.0,2.434632663084301
702629,702629,2026-01-01,67.0,6067.18,72.40399922669523,,,,,,,0.0,5.403999226695234
702629,702629,2026-02-01,68.0,6068.28,72.4171263136037,1.0,,,1.0999999999994543,,,0.0,4.417126313603703
702629,702629,2026-03-01,68.6,6069.78,72.43502688666072,0.5999999999999943,,,1.5,,,0.0,3.835026886660728
702629,702629,2026-04-01,69.5,6071.78,72.4588943174034,0.9000000000000057,2.5,0.8333333333333334,2.0,4.599999999999454,1.5333333333331514,0.0,2.9588943174034057
702629,702629,2026-05-01,71.0,6102.28,72.82287263622932,1.5,3.0,1.0,30.5,34.0,11.333333333333334,0.0,1.82287263622932
702629,702629,2026-06-01,72.5,6081.28,72.57226461343114,1.5,3.9000000000000057,1.3000000000000018,-21.0,11.5,3.8333333333333335,0.0,0.0722646134311446
702629,702629,2026-07-01,73.0,6368.28,75.99724092500614,0.5,3.5,1.1666666666666667,287.0,296.5,98.83333333333331,0.0,2.997240925006139
702630,702630,2026-01-01,76.0,8371.28,69.64273829648462,,,,,,,0.0,-6.357261703515377
702630,702630,2026-02-01,77.0,8561.27,71.22331185858613,1.0,,,189.98999999999975,,,0.0,-5.776688141413871
702630,702630,2026-03-01,78.8,8898.74,74.03080783207102,1.7999999999999972,,,337.46999999999935,,,0.0,-4.769192167928978
702630,702630,2026-04-01,79.5,8929.65,74.28795572830008,0.7000000000000028,3.5,1.1666666666666667,30.90999999999985,558.369999999999,186.123333333333,0.0,-5.212044271699924
702630,702630,2026-05-01,80.25,9031.25,75.13319112968706,0.75,3.25,1.0833333333333333,101.60000000000036,469.9799999999996,156.65999999999983,0.0,-5.116808870312937
702630,702630,2026-06-01,81.1,9166.71,76.26011620322919,0.8499999999999943,2.299999999999997,0.7666666666666657,135.45999999999913,267.96999999999935,89.32333333333311,0.0,-4.839883796770806
702630,702630,2026-07-01,81.9,9332.21,77.6369514289137,0.8000000000000114,2.4000000000000057,0.8000000000000019,165.5,402.5599999999995,134.1866666666665,0.0,-4.263048571086301
702631,702631,2026-01-01,100.0,4960.02,,,,,,,,,
702631,702631,2026-02-01,100.0,5019.61,,0.0,,,59.58999999999924,,,,
702632,702632,2026-01-01,75.0,18768.36,75.2279582261966,,,,,,,0.0,0.2279582261966055
702632,702632,2026-02-01,78.0,19130.72,76.6803815036084,3.0,,,362.3600000000006,,,0.0,-1.3196184963915982
702632,702632,2026-03-01,79.57,20109.66,80.60420102891338,1.5699999999999932,,,978.9399999999988,,,0.0,1.0342010289133867
702632,702632,2026-04-01,80.56,20350.75,81.57054590128122,0.9900000000000092,5.560000000000002,1.8533333333333344,241.09000000000012,1582.3899999999994,527.4633333333331,0.0,1.010545901281219
702632,702632,2026-05-01,81.32,20545.86,82.35259222442897,0.7599999999999909,3.319999999999993,1.1066666666666645,195.11000000000055,1415.1399999999994,471.71333333333314,0.0,1.0325922244289814
702632,702632,2026-06-01,82.2,21041.39,84.33879187851846,0.8800000000000097,2.6300000000000097,0.8766666666666699,495.5299999999989,931.7299999999996,310.57666666666654,0.0,2.138791878518461
702632,702632,2026-07-01,83.46,21420.76,85.85939519773615,1.259999999999991,2.8999999999999915,0.9666666666666638,379.369999999999,1070.0099999999984,356.66999999999945,0.0,2.3993951977361547
702633,702633,2026-01-01,96.0,27465.26,,,,,,,,,
702633,702633,2026-02-01,96.0,27720.41,,0.0,,,255.15000000000143,,,,
702635,702635,2026-01-01,95.0,29717.97,96.81659495059802,,,,,,,16.246761047280945,1.8165949505980168
702635,702635,2026-02-01,95.0,29752.97,96.93061959034532,0.0,,,35.0,,,16.246761047280945,1.930619590345316
702635,702635,2026-03-01,95.4,29782.97,97.028354995843,0.4000000000000057,,,30.0,,,16.246761047280945,1.628354995842983
702635,702635,2026-04-01,95.5,29802.97,97.09351193284144,0.0999999999999943,0.5,0.1666666666666666,20.0,85.0,28.33333333333333,16.246761047280945,1.5935119328414515
702635,702635,2026-05-01,95.6,29812.97,97.12609040134068,0.0999999999999943,0.5999999999999943,0.1999999999999981,10.0,60.0,20.0,16.246761047280945,1.5260904013406815
702635,702635,2026-06-01,95.6,29812.97,97.12609040134068,0.0,0.1999999999999886,0.0666666666666628,0.0,30.0,10.0,16.246761047280945,1.5260904013406815
702635,702635,2026-07-01,95.8,29834.97,97.19776303203898,0.2000000000000028,0.2999999999999971,0.099999999999999,22.0,32.0,10.666666666666666,16.246761047280945,1.397763032038981
702637,702637,2026-01-01,97.0,32732.81,87.81202382229853,,,,,,,61.11687413554634,-9.187976177701472
702637,702637,2026-02-01,97.0,32923.46,88.32347891404658,0.0,,,190.64999999999785,,,61.11687413554634,-8.676521085953425
702637,702637,2026-03-01,97.76,33308.88,89.3574417855993,0.7600000000000051,,,385.4199999999983,,,61.11687413554634,-8.402558214400699
702637,702637,2026-04-01,97.79,33526.69,89.94175877240048,0.0300000000000011,0.7900000000000063,0.2633333333333354,217.81000000000492,793.880000000001,264.626666666667,61.11687413554634,-7.84824122759953
702637,702637,2026-05-01,97.86,33648.26,90.26789355081016,0.0699999999999931,0.8599999999999994,0.2866666666666664,121.56999999999972,724.8000000000029,241.60000000000096,61.11687413554634,-7.592106449189828
702637,702637,2026-06-01,97.86,33648.26,90.26789355081016,0.0,0.0999999999999943,0.0333333333333314,0.0,339.38000000000466,113.1266666666682,61.11687413554634,-7.592106449189828
702637,702637,2026-07-01,99.21,35959.97,96.46949780019315,1.3499999999999943,1.4199999999999875,0.4733333333333291,2311.709999999999,2433.279999999999,811.0933333333329,61.11687413554634,-2.7405021998068406
702639,702639,2026-01-01,99.0,12330.27,,,,,,,,,
702639,702639,2026-02-01,99.0,12337.23,,0.0,,,6.959999999999127,,,,
702639,702639,2026-03-01,99.99,12410.84,,0.9899999999999948,,,73.61000000000058,,,,
702639,702639,2026-04-01,99.99,12520.65,,0.0,0.9899999999999948,0.3299999999999983,109.80999999999948,190.3799999999992,63.45999999999973,,
702658,702658,2026-01-01,33.0,1530.96,22.82289803220036,,,,,,,0.0,-10.17710196779964
702658,702658,2026-02-01,34.0,1595.79,23.789355992844364,1.0,,,64.82999999999993,,,0.0,-10.210644007155636
702658,702658,2026-03-01,36.76,1876.99,27.981365533691115,2.759999999999998,,,281.20000000000005,,,0.0,-8.778634466308883
702658,702658,2026-04-01,38.0,1912.03,28.503726893261778,1.240000000000002,5.0,1.6666666666666667,35.039999999999964,381.07,127.02333333333333,0.0,-9.496273106738222
702658,702658,2026-05-01,39.5,1940.06,28.92158616577221,1.5,5.5,1.8333333333333333,28.029999999999973,344.27,114.75666666666666,0.0,-10.578413834227788
702658,702658,2026-06-01,40.86,2026.56,30.211091234347048,1.3599999999999994,4.100000000000001,1.3666666666666671,86.5,149.56999999999994,49.85666666666665,0.0,-10.648908765652951
702658,702658,2026-07-01,42.11,2161.73,32.226147883124625,1.25,4.109999999999999,1.37,135.17000000000007,249.70000000000005,83.23333333333335,0.0,-9.883852116875374
702664,702664,2026-01-01,27.0,567.33,28.98903962596766,,,,,,,0.0,1.98903962596766
702664,702664,2026-02-01,28.0,596.83,30.49641041363277,1.0,,,29.5,,,0.0,2.49641041363277
702664,702664,2026-03-01,30.85,641.83,32.79578958125751,2.8500000000000014,,,45.0,,,0.0,1.9457895812575077
702664,702664,2026-04-01,36.17,746.33,38.135458981630514,5.32,9.170000000000002,3.056666666666667,104.5,179.0,59.66666666666666,0.0,1.965458981630512
702664,702664,2026-05-01,38.0,752.34,38.44255384379552,1.8299999999999983,10.0,3.333333333333333,6.009999999999991,155.51,51.836666666666666,0.0,0.4425538437955154
702664,702664,2026-06-01,38.0,752.34,38.44255384379552,0.0,7.149999999999999,2.383333333333333,0.0,110.51,36.836666666666666,0.0,0.4425538437955154
702664,702664,2026-07-01,41.2,816.8,41.73628675813086,3.200000000000003,5.030000000000001,1.676666666666667,64.45999999999992,70.46999999999991,23.48999999999997,0.0,0.5362867581308564
702665,702665,2026-01-01,61.0,9394.4,63.526754620269,,,,,,,0.0,2.5267546202690028
702665,702665,2026-02-01,63.0,9673.18,65.41191904301431,2.0,,,278.78000000000065,,,0.0,2.411919043014308
702665,702665,2026-03-01,64.0,10341.33,69.93007891480312,1.0,,,668.1499999999996,,,0.0,5.930078914803119
702665,702665,2026-04-01,65.0,10276.44,69.49128015093217,1.0,4.0,1.3333333333333333,-64.88999999999942,882.0400000000009,294.0133333333336,0.0,4.49128015093217
702665,702665,2026-05-01,66.0,10376.43,70.16743192161265,1.0,3.0,1.0,99.98999999999978,703.25,234.41666666666663,0.0,4.167431921612646
702665,702665,2026-06-01,66.0,10376.43,70.16743192161265,0.0,2.0,0.6666666666666666,0.0,35.100000000000364,11.700000000000122,0.0,4.167431921612646
702665,702665,2026-07-01,67.5,10878.48,73.56239138226005,1.5,2.5,0.8333333333333334,502.0499999999993,602.039999999999,200.6799999999997,0.0,6.062391382260046
702668,702668,2026-01-01,48.0,30721.57,48.57472409322329,,,,,,,0.0,0.5747240932232884
702668,702668,2026-02-01,49.0,31451.38,49.72864687094836,1.0,,,729.8100000000013,,,0.0,0.72864687094836
702668,702668,2026-03-01,51.86,32503.4,51.39202479208171,2.8599999999999994,,,1052.0200000000004,,,0.0,-0.4679752079182862
702668,702668,2026-04-01,52.55,33129.33,52.3817000284603,0.6899999999999977,4.549999999999997,1.5166666666666655,625.9300000000003,2407.760000000002,802.5866666666674,0.0,-0.168299971539696
702668,702668,2026-05-01,53.36,33774.0,53.40100559719192,0.8100000000000023,4.359999999999999,1.4533333333333331,644.6699999999983,2322.619999999999,774.2066666666664,0.0,0.0410055971919192
702668,702668,2026-06-01,53.36,33774.0,53.40100559719192,0.0,1.5,0.5,0.0,1270.5999999999983,423.5333333333329,0.0,0.0410055971919192
702668,702668,2026-07-01,55.73,34698.0,54.861967555260414,2.369999999999997,3.18,1.0599999999999998,924.0,1568.6699999999985,522.8899999999994,0.0,-0.8680324447395833
702674,702674,2026-01-01,82.0,205666.48,119420.78736499828,,,,,,,0.0,119338.78736499828
702674,702674,2026-02-01,82.0,208407.32,121012.26338404368,0.0,,,2740.8399999999965,,,0.0,120930.26338404368
702674,702674,2026-03-01,82.0,180184.42,104624.56160724656,0.0,,,-28222.899999999998,,,0.0,104542.56160724656
702674,702674,2026-04-01,82.0,181938.72,105643.20055742656,0.0,0.0,0.0,1754.2999999999884,-23727.76000000001,-7909.253333333337,0.0,105561.20055742656
702674,702674,2026-05-01,82.0,171812.91,99763.62211125303,0.0,0.0,0.0,-10125.809999999998,-36594.41,-12198.136666666667,0.0,99681.62211125303
702674,702674,2026-06-01,82.0,172729.8,100296.0167227964,0.0,0.0,0.0,916.8899999999848,-7454.620000000024,-2484.8733333333416,0.0,100214.0167227964
702674,702674,2026-07-01,82.0,178627.24,103720.38090814074,0.0,0.0,0.0,5897.440000000002,-3311.4800000000105,-1103.8266666666702,0.0,103638.38090814074
702699,702699,2026-01-01,84.0,93.35,58.79203929965991,,,,,,,0.0,-25.20796070034009
702699,702699,2026-02-01,84.0,93.35,58.79203929965991,0.0,,,0.0,,,0.0,-25.20796070034009
702699,702699,2026-03-01,84.0,93.35,58.79203929965991,0.0,,,0.0,,,0.0,-25.20796070034009
702699,702699,2026-04-01,84.0,135.72,85.47676029726665,0.0,0.0,0.0,42.370000000000005,42.370000000000005,14.123333333333337,0.0,1.476760297266651
702699,702699,2026-05-01,85.0,135.72,85.47676029726665,1.0,1.0,0.3333333333333333,0.0,42.370000000000005,14.123333333333337,0.0,0.4767602972666509
702699,702699,2026-06-01,85.0,135.72,85.47676029726665,0.0,1.0,0.3333333333333333,0.0,42.370000000000005,14.123333333333337,0.0,0.4767602972666509
702699,702699,2026-07-01,85.0,135.72,85.47676029726665,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.4767602972666509
702734,702734,2026-01-01,88.0,218.89,78.73457789288155,,,,,,,0.0,-9.265422107118454
702734,702734,2026-02-01,88.0,218.89,78.73457789288155,0.0,,,0.0,,,0.0,-9.265422107118454
702734,702734,2026-03-01,88.0,228.49,82.18769109024856,0.0,,,9.600000000000025,,,0.0,-5.812308909751437
702734,702734,2026-04-01,88.0,228.49,82.18769109024856,0.0,0.0,0.0,0.0,9.600000000000025,3.200000000000008,0.0,-5.812308909751437
702734,702734,2026-05-01,88.0,228.49,82.18769109024856,0.0,0.0,0.0,0.0,9.600000000000025,3.200000000000008,0.0,-5.812308909751437
702734,702734,2026-06-01,88.0,228.49,82.18769109024856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.812308909751437
702734,702734,2026-07-01,88.0,228.49,82.18769109024856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.812308909751437
702735,702735,2026-01-01,91.0,168.14,,,,,,,,,
702735,702735,2026-02-01,91.0,168.14,,0.0,,,0.0,,,,
702735,702735,2026-03-01,100.0,180.32,,9.0,,,12.180000000000009,,,,
702741,702741,2026-01-01,74.0,129.16,59.644423920572606,,,,,,,0.0,-14.355576079427394
702741,702741,2026-02-01,75.0,129.16,59.644423920572606,1.0,,,0.0,,,0.0,-15.355576079427394
702741,702741,2026-03-01,76.0,129.16,59.644423920572606,1.0,,,0.0,,,0.0,-16.355576079427394
702741,702741,2026-04-01,76.0,129.16,59.644423920572606,0.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,-16.355576079427394
702741,702741,2026-05-01,76.0,129.16,59.644423920572606,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,-16.355576079427394
702741,702741,2026-06-01,76.0,129.16,59.644423920572606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.355576079427394
702741,702741,2026-07-01,76.0,129.16,59.644423920572606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.355576079427394
702742,702742,2026-01-01,66.0,87.5,54.92436130814136,,,,,,,0.0,-11.075638691858645
702742,702742,2026-02-01,66.0,87.5,54.92436130814136,0.0,,,0.0,,,0.0,-11.075638691858645
702742,702742,2026-03-01,67.0,87.5,54.92436130814136,1.0,,,0.0,,,0.0,-12.075638691858645
702742,702742,2026-04-01,67.0,87.5,54.92436130814136,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,-12.075638691858645
702742,702742,2026-05-01,67.0,87.5,54.92436130814136,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,-12.075638691858645
702742,702742,2026-06-01,67.0,87.5,54.92436130814136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.075638691858645
702742,702742,2026-07-01,67.0,87.5,54.92436130814136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.075638691858645
702746,702746,2026-01-01,79.0,186.5,67.01882995544057,,,,,,,0.0,-11.981170044559434
702746,702746,2026-02-01,80.0,186.5,67.01882995544057,1.0,,,0.0,,,0.0,-12.981170044559434
702746,702746,2026-03-01,81.0,186.5,67.01882995544057,1.0,,,0.0,,,0.0,-13.981170044559434
702746,702746,2026-04-01,81.0,186.5,67.01882995544057,0.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,-13.981170044559434
702746,702746,2026-05-01,81.0,186.5,67.01882995544057,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,-13.981170044559434
702746,702746,2026-06-01,81.0,186.5,67.01882995544057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.981170044559434
702746,702746,2026-07-01,81.0,186.5,67.01882995544057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.981170044559434
702760,702760,2026-01-01,80.0,85.71,52.67006698211761,,,,,,,0.0,-27.32993301788239
702760,702760,2026-02-01,80.0,85.71,52.67006698211761,0.0,,,0.0,,,0.0,-27.32993301788239
702760,702760,2026-03-01,80.0,79.5,48.85392982240521,0.0,,,-6.209999999999994,,,0.0,-31.146070177594787
702760,702760,2026-04-01,80.0,79.5,48.85392982240521,0.0,0.0,0.0,0.0,-6.209999999999994,-2.069999999999998,0.0,-31.146070177594787
702760,702760,2026-05-01,80.0,79.5,48.85392982240521,0.0,0.0,0.0,0.0,-6.209999999999994,-2.069999999999998,0.0,-31.146070177594787
702760,702760,2026-06-01,80.0,79.5,48.85392982240521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.146070177594787
702760,702760,2026-07-01,80.0,79.5,48.85392982240521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.146070177594787
702764,702764,2026-01-01,65.0,93.18,,,,,,,,,
702764,702764,2026-02-01,65.0,93.18,,0.0,,,0.0,,,,
702764,702764,2026-03-01,65.0,103.73,,0.0,,,10.549999999999995,,,,
702793,702793,2026-01-01,99.0,252.5,87.92701187449941,,,,,,,0.0,-11.072988125500586
702793,702793,2026-02-01,99.0,252.5,87.92701187449941,0.0,,,0.0,,,0.0,-11.072988125500586
702793,702793,2026-03-01,99.0,252.5,87.92701187449941,0.0,,,0.0,,,0.0,-11.072988125500586
702793,702793,2026-04-01,99.0,252.5,87.92701187449941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.072988125500586
702793,702793,2026-05-01,99.0,252.5,87.92701187449941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.072988125500586
702793,702793,2026-06-01,99.0,252.5,87.92701187449941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.072988125500586
702793,702793,2026-07-01,99.0,252.5,87.92701187449941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.072988125500586
702798,702798,2026-01-01,96.0,324.79,,,,,,,,,
702798,702798,2026-02-01,96.0,324.79,,0.0,,,0.0,,,,
702798,702798,2026-03-01,100.0,332.05,,4.0,,,7.259999999999991,,,,
702808,702808,2026-01-01,90.0,192.79,89.3001065357358,,,,,,,12.700981415744405,-0.699893464264207
702808,702808,2026-02-01,91.0,192.79,89.3001065357358,1.0,,,0.0,,,12.700981415744405,-1.699893464264207
702808,702808,2026-03-01,95.0,200.32,92.78799388577517,4.0,,,7.530000000000001,,,12.700981415744405,-2.2120061142248346
702808,702808,2026-04-01,96.0,200.32,92.78799388577517,1.0,6.0,2.0,0.0,7.530000000000001,2.51,12.700981415744405,-3.2120061142248346
702808,702808,2026-05-01,96.0,200.32,92.78799388577517,0.0,5.0,1.6666666666666667,0.0,7.530000000000001,2.51,12.700981415744405,-3.2120061142248346
702808,702808,2026-06-01,96.0,200.32,92.78799388577517,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,12.700981415744405,-3.2120061142248346
702808,702808,2026-07-01,96.0,200.32,92.78799388577517,0.0,0.0,0.0,0.0,0.0,0.0,12.700981415744405,-3.2120061142248346
702810,702810,2026-01-01,90.0,357.68,81.6434603971696,,,,,,,8.977388622173587,-8.356539602830395
702810,702810,2026-02-01,90.0,357.68,81.6434603971696,0.0,,,0.0,,,8.977388622173587,-8.356539602830395
702810,702810,2026-03-01,90.0,357.68,81.6434603971696,0.0,,,0.0,,,8.977388622173587,-8.356539602830395
702810,702810,2026-04-01,90.0,357.68,81.6434603971696,0.0,0.0,0.0,0.0,0.0,0.0,8.977388622173587,-8.356539602830395
702810,702810,2026-05-01,90.0,371.17,84.72266605797762,0.0,0.0,0.0,13.490000000000007,13.490000000000007,4.49666666666667,8.977388622173587,-5.277333942022381
702810,702810,2026-06-01,90.0,371.17,84.72266605797762,0.0,0.0,0.0,0.0,13.490000000000007,4.49666666666667,8.977388622173587,-5.277333942022381
702810,702810,2026-07-01,90.0,371.17,84.72266605797762,0.0,0.0,0.0,0.0,13.490000000000007,4.49666666666667,8.977388622173587,-5.277333942022381
702833,702833,2026-01-01,75.0,136.56,70.31925849639548,,,,,,,0.0,-4.680741503604523
702833,702833,2026-02-01,75.0,136.56,70.31925849639548,0.0,,,0.0,,,0.0,-4.680741503604523
702833,702833,2026-03-01,75.0,136.56,70.31925849639548,0.0,,,0.0,,,0.0,-4.680741503604523
702833,702833,2026-04-01,75.0,136.56,70.31925849639548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.680741503604523
702833,702833,2026-05-01,75.0,136.56,70.31925849639548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.680741503604523
702833,702833,2026-06-01,75.0,136.56,70.31925849639548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.680741503604523
702833,702833,2026-07-01,75.0,136.56,70.31925849639548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.680741503604523
702840,702840,2026-01-01,99.0,186.13,,,,,,,,,
702840,702840,2026-02-01,99.0,186.13,,0.0,,,0.0,,,,
702840,702840,2026-03-01,99.0,186.13,,0.0,,,0.0,,,,
702840,702840,2026-04-01,99.0,186.13,,0.0,0.0,0.0,0.0,0.0,0.0,,
702851,702851,2026-01-01,95.0,184.98,,,,,,,,,
702851,702851,2026-02-01,95.0,220.77,,0.0,,,35.79000000000002,,,,
702851,702851,2026-03-01,95.0,220.77,,0.0,,,0.0,,,,
702851,702851,2026-04-01,95.0,220.77,,0.0,0.0,0.0,0.0,35.79000000000002,11.930000000000009,,
702851,702851,2026-05-01,96.0,220.77,,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,,
702851,702851,2026-06-01,96.0,220.77,,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,,
702854,702854,2026-01-01,98.0,166.32,,,,,,,,,
702854,702854,2026-02-01,98.0,172.22,,0.0,,,5.900000000000006,,,,
702854,702854,2026-03-01,98.0,172.22,,0.0,,,0.0,,,,
702854,702854,2026-04-01,98.0,172.22,,0.0,0.0,0.0,0.0,5.900000000000006,1.9666666666666688,,
702948,702948,2026-01-01,100.0,221.27,,,,,,,,,
702949,702949,2026-01-01,93.0,485.91,86.50087228967138,,,,,,,0.0,-6.499127710328622
702949,702949,2026-02-01,93.0,485.91,86.50087228967138,0.0,,,0.0,,,0.0,-6.499127710328622
702949,702949,2026-03-01,93.0,485.91,86.50087228967138,0.0,,,0.0,,,0.0,-6.499127710328622
702949,702949,2026-04-01,95.0,500.04,89.0162708726457,2.0,2.0,0.6666666666666666,14.129999999999995,14.129999999999995,4.709999999999998,0.0,-5.983729127354295
702949,702949,2026-05-01,95.0,506.52,90.16982945846831,0.0,2.0,0.6666666666666666,6.479999999999961,20.60999999999996,6.869999999999986,0.0,-4.830170541531672
702949,702949,2026-06-01,95.0,506.52,90.16982945846831,0.0,2.0,0.6666666666666666,0.0,20.60999999999996,6.869999999999986,0.0,-4.830170541531672
702949,702949,2026-07-01,95.0,506.52,90.16982945846831,0.0,0.0,0.0,0.0,6.479999999999961,2.1599999999999877,0.0,-4.830170541531672
702958,702958,2026-04-01,95.0,152.65,88.13001558801454,,,,,,,21.585006317562826,-6.869984411985456
702958,702958,2026-05-01,95.0,152.65,88.13001558801454,0.0,,,0.0,,,21.585006317562826,-6.869984411985456
702958,702958,2026-06-01,95.0,152.65,88.13001558801454,0.0,,,0.0,,,21.585006317562826,-6.869984411985456
702958,702958,2026-07-01,95.0,152.65,88.13001558801454,0.0,0.0,0.0,0.0,0.0,0.0,21.585006317562826,-6.869984411985456
703021,703021,2026-01-01,58.0,161.02,60.3885388538854,,,,,,,3.136966696321516,2.3885388538854
703021,703021,2026-02-01,58.0,161.02,60.3885388538854,0.0,,,0.0,,,3.136966696321516,2.3885388538854
703021,703021,2026-03-01,58.0,161.02,60.3885388538854,0.0,,,0.0,,,3.136966696321516,2.3885388538854
703021,703021,2026-04-01,58.0,161.02,60.3885388538854,0.0,0.0,0.0,0.0,0.0,0.0,3.136966696321516,2.3885388538854
703021,703021,2026-05-01,90.0,161.02,60.3885388538854,32.0,32.0,10.666666666666666,0.0,0.0,0.0,3.136966696321516,-29.6114611461146
703021,703021,2026-06-01,90.0,161.02,60.3885388538854,0.0,32.0,10.666666666666666,0.0,0.0,0.0,3.136966696321516,-29.6114611461146
703021,703021,2026-07-01,90.0,161.02,60.3885388538854,0.0,32.0,10.666666666666666,0.0,0.0,0.0,3.136966696321516,-29.6114611461146
703057,703057,2026-01-01,99.0,213.64,74.4390243902439,,,,,,,0.0,-24.5609756097561
703057,703057,2026-02-01,99.0,213.64,74.4390243902439,0.0,,,0.0,,,0.0,-24.5609756097561
703057,703057,2026-03-01,99.0,213.64,74.4390243902439,0.0,,,0.0,,,0.0,-24.5609756097561
703057,703057,2026-04-01,99.0,213.64,74.4390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.5609756097561
703057,703057,2026-05-01,99.0,218.85,76.25435540069687,0.0,0.0,0.0,5.210000000000008,5.210000000000008,1.7366666666666692,0.0,-22.745644599303134
703057,703057,2026-06-01,99.0,213.64,74.4390243902439,0.0,0.0,0.0,-5.210000000000008,0.0,0.0,0.0,-24.5609756097561
703057,703057,2026-07-01,99.0,213.64,74.4390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.5609756097561
703585,703585,2026-01-01,55.0,163.55,,,,,,,,,
703585,703585,2026-02-01,55.0,165.59,,0.0,,,2.039999999999992,,,,
703585,703585,2026-03-01,56.0,169.1,,1.0,,,3.509999999999991,,,,
703585,703585,2026-04-01,56.5,171.0,,0.5,1.5,0.5,1.9000000000000057,7.449999999999989,2.4833333333333294,,
703585,703585,2026-05-01,56.8,173.5,,0.2999999999999971,1.7999999999999972,0.5999999999999991,2.5,7.909999999999997,2.6366666666666654,,
703585,703585,2026-06-01,56.8,173.5,,0.0,0.7999999999999972,0.2666666666666657,0.0,4.400000000000006,1.4666666666666686,,
703586,703586,2026-01-01,87.0,677.84,58.43448275862069,,,,,,,132.60477240826148,-28.56551724137931
703586,703586,2026-02-01,87.0,681.63,58.76120689655172,0.0,,,3.789999999999964,,,132.60477240826148,-28.23879310344828
703586,703586,2026-03-01,87.6,694.91,59.90603448275862,0.5999999999999943,,,13.279999999999973,,,132.60477240826148,-27.693965517241374
703586,703586,2026-04-01,88.0,698.51,60.21637931034483,0.4000000000000057,1.0,0.3333333333333333,3.6000000000000227,20.66999999999996,6.889999999999986,132.60477240826148,-27.783620689655173
703586,703586,2026-05-01,88.3,713.85,61.53879310344828,0.2999999999999971,1.2999999999999972,0.4333333333333324,15.340000000000032,32.22000000000003,10.740000000000007,132.60477240826148,-26.76120689655172
703586,703586,2026-06-01,88.3,713.85,61.53879310344828,0.0,0.7000000000000028,0.2333333333333342,0.0,18.94000000000005,6.313333333333351,132.60477240826148,-26.76120689655172
703586,703586,2026-07-01,85.0,700.64,60.4,-3.299999999999997,-3.0,-1.0,-13.210000000000036,2.1299999999999955,0.7099999999999985,132.60477240826148,-24.6
704495,704495,2026-01-01,99.0,241.21,105.35948283393029,,,,,,,-45.70378275821179,6.359482833930287
704495,704495,2026-02-01,99.0,241.23,105.36821874727002,0.0,,,0.0199999999999818,,,-45.70378275821179,6.368218747270021
