canonical_project_id,project_id,base_risk_score,anomaly_score,trajectory_risk_score,data_confidence_score,final_risk_score,risk_category,future_deterioration_probability,predicted_future_deterioration,risk_explanation,predictive_risk_band
618049,618049,14.58,-0.09508574872671455,30.0,85.7,15.48,LOW,0.1027,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618050,618050,96.84,-0.13253169029928658,60.0,56.4,80.83,HIGH,0.271,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618051,618051,77.51,-0.13163638840005837,,28.6,67.82,REVIEW_DATA,0.3173,0,Data review is required before risk escalation.,WATCH
618052,618052,0.0,-0.03374826049958035,10.0,90.0,1.58,LOW,0.1439,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618053,618053,0.0,-0.05896217709731144,10.0,90.0,1.58,LOW,0.3161,0,Limited Adverse Evidence,WATCH
618054,618054,0.0,-0.09724837195338576,10.0,90.0,1.58,LOW,0.2808,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618055,618055,0.49,-0.10706539864666625,30.0,90.0,5.1,LOW,0.1543,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618056,618056,0.0,-0.10164783303838354,10.0,90.0,1.58,LOW,0.2891,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618057,618057,2.04,-0.10061324874276589,30.0,90.0,6.24,LOW,0.1437,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618059,618059,35.71,-0.10709697073550423,60.0,90.0,35.79,MEDIUM,0.4115,0,Progress Stagnation,WATCH
618060,618060,21.63,-0.12232440685126666,30.0,90.0,20.67,LOW,0.1096,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618061,618061,0.0,-0.09851464231365376,10.0,90.0,1.58,LOW,0.2655,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618062,618062,0.0,-0.08042376404671042,10.0,56.4,1.58,LOW,0.0313,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618063,618063,41.21,-0.07987150747805433,30.0,90.0,35.1,MEDIUM,0.1798,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618064,618064,100.0,-0.13521687935966642,60.0,56.4,83.16,CRITICAL,0.4531,0,Progress Stagnation,WATCH
618065,618065,0.0,-0.10221868312343246,30.0,85.7,4.74,LOW,0.3099,0,Limited Adverse Evidence,WATCH
618066,618066,0.49,-0.10043517317876954,30.0,90.0,5.1,LOW,0.2869,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618067,618067,0.0,-0.08462419955431316,10.0,90.0,1.58,LOW,0.101,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618068,618068,15.99,-0.10733773751337639,30.0,90.0,16.52,LOW,0.4171,0,Limited Adverse Evidence,WATCH
618069,618069,7.54,-0.08221838169530338,30.0,90.0,10.29,LOW,0.3347,0,Limited Adverse Evidence,WATCH
618070,618070,40.29,-0.04376222586036094,60.0,90.0,39.16,MEDIUM,0.4806,0,Progress Stagnation,WATCH
618071,618071,21.63,-0.11232564573231407,30.0,90.0,20.67,LOW,0.0264,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618072,618072,35.71,-0.11108410482030207,60.0,90.0,35.79,MEDIUM,0.0466,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618073,618073,0.0,-0.043417565072597974,10.0,90.0,1.58,LOW,0.173,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618074,618074,0.49,-0.08092900372066786,30.0,90.0,5.1,LOW,0.3498,0,Limited Adverse Evidence,WATCH
618075,618075,0.0,-0.07265403870873655,10.0,90.0,1.58,LOW,0.1501,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618076,618076,21.63,-0.040792028164710836,30.0,90.0,20.67,LOW,0.2704,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618078,618078,100.0,-0.13427719657062037,60.0,56.4,83.16,CRITICAL,0.566,1,Progress Stagnation,ELEVATED
618079,618079,35.71,-0.08949528967109133,60.0,85.7,35.79,MEDIUM,0.5341,1,Progress Stagnation,ELEVATED
618080,618080,4.72,-0.08245172312234272,30.0,90.0,8.21,LOW,0.1155,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618081,618081,14.58,-0.08656698494338566,30.0,90.0,15.48,LOW,0.1407,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618082,618082,28.67,-0.051950554248138825,30.0,90.0,25.86,LOW,0.4065,0,Limited Adverse Evidence,WATCH
618083,618083,14.58,-0.08447794841386241,30.0,81.4,15.48,LOW,0.104,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618084,618084,21.63,-0.11522893941679457,30.0,90.0,20.67,LOW,0.0835,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618085,618085,0.0,-0.01662037976139591,10.0,90.0,1.58,LOW,0.1456,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618086,618086,0.0,-0.07835324322833986,10.0,85.7,1.58,LOW,0.1043,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618087,618087,14.58,-0.1173842155111442,30.0,90.0,15.48,LOW,0.1838,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618088,618088,0.0,-0.0642579164209704,10.0,85.7,1.58,LOW,0.1621,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618089,618089,35.71,-0.1205392082813278,60.0,90.0,35.79,MEDIUM,0.5529,1,Progress Stagnation,ELEVATED
618090,618090,95.07,-0.13203275649645319,60.0,56.4,79.53,HIGH,0.3057,0,Progress Stagnation,WATCH
618091,618091,6.13,-0.11571872577111875,30.0,85.7,9.25,LOW,0.3493,0,Limited Adverse Evidence,WATCH
618092,618092,0.0,-0.09500156487012618,10.0,90.0,1.58,LOW,0.116,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618093,618093,100.0,-0.08182189005952645,60.0,56.4,83.16,CRITICAL,0.1323,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618094,618094,37.91,-0.11756695616623558,60.0,90.0,37.41,MEDIUM,0.1292,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618095,618095,0.0,0.01532984211702676,10.0,85.7,12.11,LOW,0.0824,0,Anomalous Project Pattern,LOW_PREDICTIVE_SIGNAL
618096,618096,35.71,-0.1092260074885541,60.0,85.7,35.79,MEDIUM,0.1918,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618097,618097,35.71,-0.062045962140213295,60.0,90.0,35.79,MEDIUM,0.5749,1,Progress Stagnation,ELEVATED
618098,618098,35.71,-0.058296294744954735,60.0,90.0,35.79,MEDIUM,0.5834,1,Progress Stagnation,ELEVATED
618099,618099,100.0,-0.13135685269033343,60.0,52.1,83.16,CRITICAL,0.1316,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618101,618101,27.75,-0.08950782202114627,30.0,85.7,25.18,LOW,0.2599,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618103,618103,21.06,-0.1247031907026877,30.0,85.7,20.25,LOW,0.0741,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618104,618104,4.79,-0.12208450115813024,30.0,90.0,8.27,LOW,0.4493,0,Limited Adverse Evidence,WATCH
618105,618105,0.0,-0.07799230695149456,10.0,90.0,1.58,LOW,0.3885,0,Limited Adverse Evidence,WATCH
618106,618106,35.71,-0.11935245596852678,60.0,90.0,35.79,MEDIUM,0.3219,0,Progress Stagnation,WATCH
618107,618107,9.59,-0.04887504697469891,10.0,90.0,8.65,LOW,0.2818,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618108,618108,25.15,-0.1062197663904787,30.0,90.0,23.27,LOW,0.4289,0,Limited Adverse Evidence,WATCH
618109,618109,0.0,-0.09733197903072183,10.0,90.0,1.58,LOW,0.0427,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618110,618110,100.0,-0.08182189005952645,60.0,56.4,83.16,CRITICAL,0.1323,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618111,618111,21.63,-0.09129411381873948,30.0,90.0,20.67,LOW,0.0189,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618112,618112,0.49,-0.08206708799991752,30.0,90.0,5.1,LOW,0.1725,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618113,618113,0.0,-0.03801447696634436,10.0,90.0,1.58,LOW,0.1525,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618114,618114,7.54,-0.08089512040608565,30.0,77.1,10.29,LOW,0.1654,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618116,618116,0.0,-0.06261001220334711,10.0,90.0,1.58,LOW,0.0428,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618117,618117,35.71,-0.10010809351063255,60.0,85.7,35.79,MEDIUM,0.6473,1,Progress Stagnation,ELEVATED
618118,618118,100.0,-0.13135685269033343,60.0,56.4,83.16,CRITICAL,0.1316,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618119,618119,0.0,-0.07937704259675737,10.0,85.7,1.58,LOW,0.2603,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618120,618120,7.54,-0.08130487269964554,30.0,90.0,10.29,LOW,0.0718,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618121,618121,35.71,-0.11886853367577677,60.0,90.0,35.79,MEDIUM,0.1789,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618122,618122,0.0,-0.05870183511533439,10.0,85.7,1.58,LOW,0.191,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618123,618123,99.8,-0.07986301601271795,60.0,60.7,83.01,HIGH,0.0709,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618124,618124,0.0,-0.10039076499636435,10.0,90.0,1.58,LOW,0.3278,0,Limited Adverse Evidence,WATCH
618125,618125,35.71,-0.07507228205866934,60.0,90.0,35.79,MEDIUM,0.3542,0,Progress Stagnation,WATCH
618126,618126,30.43,-0.09997123349136999,60.0,85.7,31.9,LOW,0.6057,1,Progress Stagnation,ELEVATED
618127,618127,0.0,-0.08638620368608424,10.0,90.0,1.58,LOW,0.5316,1,Limited Adverse Evidence,ELEVATED
618129,618129,0.0,-0.05459755282283374,10.0,85.7,1.58,LOW,0.0221,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618130,618130,9.72,-0.1073722432011543,30.0,85.7,11.9,LOW,0.0747,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618132,618132,88.76,-0.13106481706432555,60.0,56.4,74.88,HIGH,0.1925,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618133,618133,0.0,-0.12239008827093456,10.0,90.0,1.58,LOW,0.0803,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618134,618134,0.0,-0.07845765734993981,10.0,90.0,1.58,LOW,0.021,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618136,618136,21.1,-0.13032999184981436,30.0,56.4,20.28,LOW,0.2542,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618137,618137,0.0,-0.0649765370955857,10.0,85.7,1.58,LOW,0.219,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618138,618138,0.0,-0.06248567523038884,10.0,85.7,1.58,LOW,0.0961,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618139,618139,35.71,-0.09024156403368244,60.0,85.7,35.79,MEDIUM,0.4538,0,Progress Stagnation,WATCH
618140,618140,17.89,-0.09318942678444042,30.0,85.7,17.92,LOW,0.8296,1,Limited Adverse Evidence,HIGH_PREDICTIVE_SIGNAL
618141,618141,29.16,-0.12463012484492197,30.0,90.0,26.22,LOW,0.432,0,Limited Adverse Evidence,WATCH
618142,618142,81.07,-0.13098528384067237,30.0,56.4,64.47,HIGH,0.0833,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618143,618143,85.4,-0.13349496574280512,60.0,56.4,72.4,HIGH,0.2429,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618144,618144,100.0,-0.08182189005952645,60.0,56.4,83.16,CRITICAL,0.1323,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618145,618145,0.0,-0.11901182564439522,10.0,56.4,1.58,LOW,0.0877,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618146,618146,0.0,-0.08456899457039946,10.0,90.0,1.58,LOW,0.0882,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618147,618147,0.0,-0.041387433804628226,10.0,85.7,1.58,LOW,0.1431,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618148,618148,35.71,-0.08350695604995229,30.0,57.9,31.05,LOW,0.0549,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618149,618149,0.0,0.030404231804426196,10.0,85.7,12.11,LOW,0.2499,0,Anomalous Project Pattern,LOW_PREDICTIVE_SIGNAL
618150,618150,35.71,-0.08949528967109133,60.0,85.7,35.79,MEDIUM,0.5341,1,Progress Stagnation,ELEVATED
618151,618151,35.71,-0.08319499768490751,30.0,57.9,31.05,LOW,0.0289,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618152,618152,35.71,-0.052261930227453623,60.0,90.0,35.79,MEDIUM,0.622,1,Progress Stagnation,ELEVATED
618153,618153,35.71,-0.050299069371330385,60.0,90.0,35.79,MEDIUM,0.557,1,Progress Stagnation,ELEVATED
618154,618154,35.71,-0.08637935551707016,60.0,90.0,35.79,MEDIUM,0.6244,1,Progress Stagnation,ELEVATED
618155,618155,0.0,-0.103921717729486,10.0,85.7,1.58,LOW,0.1346,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618156,618156,5.78,-0.07839444597069412,30.0,90.0,9.0,LOW,0.1807,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618157,618157,0.0,-0.0796085607763014,10.0,85.7,1.58,LOW,0.0344,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618158,618158,11.69,-0.08509366574635613,30.0,85.7,13.35,LOW,0.6392,1,Limited Adverse Evidence,ELEVATED
618159,618159,0.0,-0.07435040916768582,10.0,90.0,1.58,LOW,0.0904,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618160,618160,25.64,-0.0865837105335136,30.0,90.0,23.63,LOW,0.119,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618161,618161,91.12,-0.13032299674967118,60.0,56.4,76.61,HIGH,0.1824,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618162,618162,0.0,-0.04929650898555876,10.0,90.0,1.58,LOW,0.3428,0,Limited Adverse Evidence,WATCH
618163,618163,25.15,-0.08971502155793859,30.0,90.0,23.27,LOW,0.1689,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618164,618164,0.86,0.0007453300916523964,10.0,90.0,12.74,LOW,0.1649,0,Anomalous Project Pattern,LOW_PREDICTIVE_SIGNAL
618165,618165,0.0,-0.11110002199980357,10.0,60.7,1.58,LOW,0.0418,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618166,618166,28.67,-0.04537143023288531,30.0,90.0,25.86,LOW,0.2592,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618167,618167,40.83,-0.13016127025110974,30.0,56.4,34.82,MEDIUM,0.269,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618168,618168,38.97,-0.0982514279145052,60.0,90.0,38.19,MEDIUM,0.5867,1,Progress Stagnation,ELEVATED
618169,618169,21.48,-0.10355770078256504,30.0,90.0,20.56,LOW,0.0679,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618170,618170,0.0,-0.10455013146458036,10.0,85.7,1.58,LOW,0.2621,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618171,618171,0.0,-0.09926448953775219,10.0,85.7,1.58,LOW,0.0956,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618172,618172,35.71,-0.12442484874008025,60.0,90.0,35.79,MEDIUM,0.2002,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618173,618173,35.71,-0.07011115031968546,60.0,90.0,35.79,MEDIUM,0.5951,1,Progress Stagnation,ELEVATED
618174,618174,35.71,-0.047777747520658664,60.0,85.7,35.79,MEDIUM,0.4725,0,Progress Stagnation,WATCH
618175,618175,100.0,-0.13379555425468814,60.0,60.7,83.16,CRITICAL,0.406,0,Progress Stagnation,WATCH
618176,618176,0.0,-0.07338979445828447,10.0,90.0,1.58,LOW,0.0837,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618177,618177,35.71,-0.032941438081386054,85.0,90.0,39.73,MEDIUM,0.3572,0,Progress Deterioration,WATCH
618178,618178,35.71,-0.08595588091068629,60.0,85.7,35.79,MEDIUM,0.6011,1,Progress Stagnation,ELEVATED
618179,618179,21.3,-0.12502487117599187,30.0,56.4,20.43,LOW,0.5135,1,Limited Adverse Evidence,ELEVATED
618180,618180,35.71,-0.0654741967366208,60.0,90.0,35.79,MEDIUM,0.5749,1,Progress Stagnation,ELEVATED
618181,618181,100.0,-0.13271242338123995,60.0,56.4,83.16,CRITICAL,0.3057,0,Progress Stagnation,WATCH
618182,618182,0.0,-0.12086090673873179,10.0,85.7,1.58,LOW,0.2562,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618183,618183,3.59,-0.1170321370873923,30.0,85.7,7.38,LOW,0.0766,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618184,618184,0.0,-0.07072950478823031,10.0,90.0,1.58,LOW,0.139,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618185,618185,0.0,-0.06628448086353061,10.0,90.0,1.58,LOW,0.0705,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618186,618186,28.95,-0.1224853597665223,30.0,90.0,26.07,LOW,0.0654,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618187,618187,0.07,-0.08601570420958604,30.0,90.0,4.79,LOW,0.0927,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618188,618188,33.95,-0.0973923879000026,60.0,90.0,34.49,MEDIUM,0.0377,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618189,618189,0.0,-0.020766491864956438,10.0,85.7,1.58,LOW,0.1377,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618190,618190,35.71,-0.1166077028187208,60.0,90.0,35.79,MEDIUM,0.1315,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618191,618191,79.09,-0.13140295140015967,30.0,56.4,63.01,HIGH,0.1482,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618192,618192,0.0,-0.0942328523370422,10.0,56.4,1.58,LOW,0.0929,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618193,618193,0.0,-0.04641421474862367,10.0,85.7,1.58,LOW,0.1436,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618194,618194,43.37,-0.08662808451849446,60.0,90.0,41.43,MEDIUM,0.0943,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618196,618196,35.71,-0.06942996252172051,60.0,90.0,35.79,MEDIUM,0.5999,1,Progress Stagnation,ELEVATED
618197,618197,35.71,-0.1268623019461848,60.0,90.0,35.79,MEDIUM,0.5811,1,Progress Stagnation,ELEVATED
618198,618198,35.22,-0.10884174482505049,60.0,90.0,35.43,MEDIUM,0.0197,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618199,618199,0.49,-0.10341652416031705,30.0,90.0,5.1,LOW,0.0516,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618200,618200,0.0,-0.06215583033237737,10.0,90.0,1.58,LOW,0.3427,0,Limited Adverse Evidence,WATCH
618201,618201,0.0,-0.08641588643784304,10.0,85.7,1.58,LOW,0.0991,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618202,618202,0.0,-0.09515895137636415,10.0,90.0,1.58,LOW,0.0555,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618203,618203,0.0,-0.09155001709164062,10.0,90.0,1.58,LOW,0.2131,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618204,618204,35.71,-0.11442149424614301,60.0,90.0,35.79,MEDIUM,0.6816,1,Progress Stagnation,ELEVATED
618205,618205,18.1,-0.11414381666344409,30.0,90.0,18.07,LOW,0.1613,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618206,618206,0.0,-0.09791968783039945,30.0,85.7,4.74,LOW,0.0758,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618207,618207,33.95,-0.08870148322081722,60.0,85.7,34.49,MEDIUM,0.5238,1,Progress Stagnation,ELEVATED
618208,618208,100.0,-0.13356649779466911,60.0,52.1,83.16,CRITICAL,0.3668,0,Progress Stagnation,WATCH
618209,618209,24.23,-0.08888178584108897,30.0,85.7,22.59,LOW,0.2627,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618210,618210,35.71,-0.07424381739414398,60.0,85.7,35.79,MEDIUM,0.6094,1,Progress Stagnation,ELEVATED
618211,618211,0.0,-0.07980472748982309,10.0,85.7,1.58,LOW,0.3164,0,Limited Adverse Evidence,WATCH
618212,618212,0.0,-0.07973603902237969,10.0,90.0,1.58,LOW,0.1556,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618213,618213,35.71,-0.052438571028245284,60.0,85.7,35.79,MEDIUM,0.622,1,Progress Stagnation,ELEVATED
618214,618214,35.71,-0.047777747520658664,60.0,85.7,35.79,MEDIUM,0.4725,0,Progress Stagnation,WATCH
618215,618215,35.71,-0.05215151954086056,60.0,85.7,35.79,MEDIUM,0.3995,0,Progress Stagnation,WATCH
618216,618216,35.71,-0.09458456024816109,60.0,90.0,35.79,MEDIUM,0.5759,1,Progress Stagnation,ELEVATED
618217,618217,19.79,-0.10329052489177853,30.0,90.0,19.32,LOW,0.6487,1,Limited Adverse Evidence,ELEVATED
618218,618218,23.03,-0.07325585223689796,30.0,85.7,21.71,LOW,0.4185,0,Limited Adverse Evidence,WATCH
618219,618219,6.34,-0.07531192952560084,30.0,85.7,9.41,LOW,0.1576,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618220,618220,80.28,-0.13066814091526502,30.0,56.4,63.89,HIGH,0.0833,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618221,618221,0.0,-0.052395879818076696,10.0,90.0,1.58,LOW,0.3529,0,Limited Adverse Evidence,WATCH
618222,618222,26.98,-0.11621281689972107,30.0,90.0,24.62,LOW,0.3512,0,Limited Adverse Evidence,WATCH
618223,618223,27.82,-0.12228397052987677,30.0,90.0,25.24,LOW,0.0652,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618224,618224,35.08,-0.12327126154748347,60.0,90.0,35.32,MEDIUM,0.1102,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618225,618225,34.66,-0.11596862055959273,60.0,90.0,35.01,MEDIUM,0.1861,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618226,618226,26.77,-0.12028817171049411,30.0,90.0,24.46,LOW,0.059,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618227,618227,11.96,-0.11948549219208648,30.0,90.0,13.55,LOW,0.2024,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618228,618228,15.85,-0.06830997080669043,30.0,90.0,16.42,LOW,0.0471,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618229,618229,100.0,-0.13135685269033343,60.0,56.4,83.16,CRITICAL,0.1316,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618230,618230,16.98,-0.08605609003910653,30.0,90.0,17.25,LOW,0.3245,0,Limited Adverse Evidence,WATCH
618231,618231,20.71,-0.11871019845942782,30.0,90.0,20.0,LOW,0.0545,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618232,618232,20.57,-0.1044179652940852,30.0,85.7,19.89,LOW,0.3749,0,Limited Adverse Evidence,WATCH
618233,618233,13.95,-0.033617340521692796,30.0,90.0,15.02,LOW,0.188,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618234,618234,4.72,-0.10689613580600005,30.0,90.0,8.21,LOW,0.0355,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618235,618235,0.0,-0.06964863659404291,10.0,85.7,1.58,LOW,0.1988,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618236,618236,35.71,-0.11376423115574202,60.0,85.7,35.79,MEDIUM,0.071,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618237,618237,92.11,-0.13160429646293992,60.0,56.4,77.34,HIGH,0.182,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618238,618238,50.53,-0.10171057708343861,60.0,90.0,46.71,MEDIUM,0.0971,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618239,618239,46.95,-0.06418357219099857,60.0,85.7,44.07,MEDIUM,0.239,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618240,618240,0.0,-0.023439680464036994,10.0,90.0,1.58,LOW,0.1366,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618242,618242,0.0,-0.10671825803885415,10.0,85.7,1.58,LOW,0.4478,0,Limited Adverse Evidence,WATCH
618243,618243,0.0,-0.07321948988352173,10.0,90.0,1.58,LOW,0.2105,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618244,618244,0.0,-0.06940368468244912,10.0,90.0,1.58,LOW,0.2633,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618246,618246,15.85,-0.09891889226775114,30.0,90.0,16.42,LOW,0.1864,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618247,618247,0.49,-0.07782702514032552,30.0,90.0,5.1,LOW,0.2353,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618248,618248,0.0,-0.06543096126208414,10.0,90.0,1.58,LOW,0.2877,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618249,618249,0.0,-0.07978748099691368,10.0,90.0,1.58,LOW,0.1842,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618250,618250,0.0,-0.07528561730624872,10.0,90.0,1.58,LOW,0.4236,0,Limited Adverse Evidence,WATCH
618251,618251,10.71,-0.08919485654982345,30.0,90.0,12.63,LOW,0.7452,1,Limited Adverse Evidence,HIGH_PREDICTIVE_SIGNAL
618252,618252,24.0,-0.028419441665232748,10.0,90.0,19.26,LOW,0.0859,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618253,618253,37.59,-0.08144714417012922,60.0,77.1,37.17,MEDIUM,0.0912,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
618254,618254,35.71,-0.0963698537979239,60.0,90.0,35.79,MEDIUM,0.6113,1,Progress Stagnation,ELEVATED
618255,618255,0.0,-0.09396198923969973,10.0,90.0,1.58,LOW,0.3352,0,Limited Adverse Evidence,WATCH
618256,618256,23.32,-0.12649553035069222,30.0,90.0,21.92,LOW,0.2134,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
618257,618257,35.71,-0.10646817357083882,85.0,90.0,39.73,MEDIUM,0.1727,0,Progress Deterioration,LOW_PREDICTIVE_SIGNAL
